id,title,authors,date,link,sentence_no,text
USBRE94308620130504,JPMorgan shareholders urged to reject three directors,,"Sat May 4, 2013 5:19pm EDT",http://www.reuters.com/article/2013/05/04/us-jpmorgan-directors-idUSBRE94308620130504,12,"The trading debacle has picked up the same ""London Whale"" nickname that hedge funds gave to a JPMorgan trader for the outsized derivatives bets he placed for the company."
USBRE94308620130504,JPMorgan shareholders urged to reject three directors,,"Sat May 4, 2013 5:19pm EDT",http://www.reuters.com/article/2013/05/04/us-jpmorgan-directors-idUSBRE94308620130504,13,The ISS recommendations on the re-election of directors shows the shareholder debate over governance of the company is broadening beyond Dimon.
USBRE94308620130504,JPMorgan shareholders urged to reject three directors,,"Sat May 4, 2013 5:19pm EDT",http://www.reuters.com/article/2013/05/04/us-jpmorgan-directors-idUSBRE94308620130504,14,"The three directors who ISS singled out for replacement were members of the board's risk policy committee in December 2010 when the committee was shown a presentation by management that highlighted large profits from trading strategies in the firm's Chief Investment Office, where the derivative losses later occurred."
USBRE94308620130504,JPMorgan shareholders urged to reject three directors,,"Sat May 4, 2013 5:19pm EDT",http://www.reuters.com/article/2013/05/04/us-jpmorgan-directors-idUSBRE94308620130504,15,"The presentation said the CIO strategies had contributed $2.8 billion of ""economic value"" since inception, with an average annualized return of 100 percent, according to a report released earlier this year by the board on its review of the matter."
USBRE94308620130504,JPMorgan shareholders urged to reject three directors,,"Sat May 4, 2013 5:19pm EDT",http://www.reuters.com/article/2013/05/04/us-jpmorgan-directors-idUSBRE94308620130504,16,"ISS said the large profits showed that the CIO had changed from a unit that hedged risks to ""what was essentially a proprietary trading desk"" and should have prompted the committee to act against the practice."
USBRE94308620130504,JPMorgan shareholders urged to reject three directors,,"Sat May 4, 2013 5:19pm EDT",http://www.reuters.com/article/2013/05/04/us-jpmorgan-directors-idUSBRE94308620130504,17,"The company statement added: ""While the company has acknowledged a number of mistakes relating to its losses in CIO, an independent review committee of the board determined that those mistakes were not attributable to the risk committee."""
USBRE94308620130504,JPMorgan shareholders urged to reject three directors,,"Sat May 4, 2013 5:19pm EDT",http://www.reuters.com/article/2013/05/04/us-jpmorgan-directors-idUSBRE94308620130504,18,"In its proxy statement for the coming meeting, the board said that the actions taken by the company after the ""London Whale"" debacle show it to be strong and independent."
USBRE94308620130504,JPMorgan shareholders urged to reject three directors,,"Sat May 4, 2013 5:19pm EDT",http://www.reuters.com/article/2013/05/04/us-jpmorgan-directors-idUSBRE94308620130504,19,"After the loss, the board added a member to the risk policy committee - new director Timothy Flynn, a retired chairman of auditor KPMG International."
USBRE94308620130504,JPMorgan shareholders urged to reject three directors,,"Sat May 4, 2013 5:19pm EDT",http://www.reuters.com/article/2013/05/04/us-jpmorgan-directors-idUSBRE94308620130504,20,"ISS, which researches proxy issues and makes voting recommendations to institutional investors, praised the company for putting Flynn on the panel and recommended that shareholders re-elect him as well as seven other directors."
USBRE94308620130504,JPMorgan shareholders urged to reject three directors,,"Sat May 4, 2013 5:19pm EDT",http://www.reuters.com/article/2013/05/04/us-jpmorgan-directors-idUSBRE94308620130504,21,"Last year, ISS recommended that all director candidates nominated by the board be elected."
USBRE94308620130504,JPMorgan shareholders urged to reject three directors,,"Sat May 4, 2013 5:19pm EDT",http://www.reuters.com/article/2013/05/04/us-jpmorgan-directors-idUSBRE94308620130504,22,"The advisory firm said the JPMorgan board needs ""refreshment"" and the panel should search ""for seasoned directors with financial and risk expertise"" to replace Cote, Crown and Futter."
USBRE94308620130504,JPMorgan shareholders urged to reject three directors,,"Sat May 4, 2013 5:19pm EDT",http://www.reuters.com/article/2013/05/04/us-jpmorgan-directors-idUSBRE94308620130504,23,"Cote is chief executive and board chairman of technology and aerospace company Honeywell International Inc ( HON.N ); Crown is president of investment firm Henry Crown and Co, and Futter is president of the American Museum of Natural History."
USBRE94308620130504,JPMorgan shareholders urged to reject three directors,,"Sat May 4, 2013 5:19pm EDT",http://www.reuters.com/article/2013/05/04/us-jpmorgan-directors-idUSBRE94308620130504,24,"The company's statement on Saturday also said: ""The members of the board's risk committee have a diversity and breadth of experiences that have served the company well."""
USBRE94308620130504,JPMorgan shareholders urged to reject three directors,,"Sat May 4, 2013 5:19pm EDT",http://www.reuters.com/article/2013/05/04/us-jpmorgan-directors-idUSBRE94308620130504,25,"ISS said it had discussed the board's independence and the qualifications of the risk policy committee members with the board's presiding director, Lee Raymond, on April 26 before reaching its conclusions."
USBRE94308620130504,JPMorgan shareholders urged to reject three directors,,"Sat May 4, 2013 5:19pm EDT",http://www.reuters.com/article/2013/05/04/us-jpmorgan-directors-idUSBRE94308620130504,26,"Raymond is a former CEO and chairman of the board of Exxon Mobil Corp. ( XOM.N ) ISS criticized the board for deferring to management and said the panel ""appears to have been largely reactive, making changes only when it was clear that it could no longer maintain the status quo."""
USBRE94308620130504,JPMorgan shareholders urged to reject three directors,,"Sat May 4, 2013 5:19pm EDT",http://www.reuters.com/article/2013/05/04/us-jpmorgan-directors-idUSBRE94308620130504,27,(Reporting by David Henry in New York; editing by Gunna Dickson)
USBRE94306G20130504,"Canada's Magna to cut jobs in Europe, U.S.: report",,"Sat May 4, 2013 9:59am EDT",http://www.reuters.com/article/2013/05/04/us-magna-jobcuts-idUSBRE94306G20130504,0,"FRANKFURT  (Reuters) - Canadian auto parts maker Magna International plans to cut jobs in Europe and the United States as it seeks to reduce costs and offset weak demand in Europe, Chief Executive Donald Walker told German magazine WirtschaftsWoche."
USBRE94306G20130504,"Canada's Magna to cut jobs in Europe, U.S.: report",,"Sat May 4, 2013 9:59am EDT",http://www.reuters.com/article/2013/05/04/us-magna-jobcuts-idUSBRE94306G20130504,1,"Magna, which also manufactures complete vehicles on a contract basis, has been pushing to turn around inefficient operations in Europe, where sales rose 2 percent in 2012, compared with a 10 percent increase in North America."
USBRE94306G20130504,"Canada's Magna to cut jobs in Europe, U.S.: report",,"Sat May 4, 2013 9:59am EDT",http://www.reuters.com/article/2013/05/04/us-magna-jobcuts-idUSBRE94306G20130504,2,"Magna needs new orders for its factory in the Austrian province of Styria and wants to facilitate getting those orders by cutting costs, Walker said."
USBRE94306G20130504,"Canada's Magna to cut jobs in Europe, U.S.: report",,"Sat May 4, 2013 9:59am EDT",http://www.reuters.com/article/2013/05/04/us-magna-jobcuts-idUSBRE94306G20130504,3,(Reporting By  Peter Dinkloh ; editing by  James Jukwey )
USBRE9420JR20130504,"Instant View: April nonfarm payrolls up by 165,000",,"Sat May 4, 2013 12:53am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-instant-idUSBRE9420JR20130504,0,"NEW YORK  (Reuters) - Employment rose more than expected in April, pushing the unemployment rate to a four-year low of 7.5 percent, which could help ease concerns of a sharp slowdown in the economy."
USBRE9420JR20130504,"Instant View: April nonfarm payrolls up by 165,000",,"Sat May 4, 2013 12:53am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-instant-idUSBRE9420JR20130504,1,"Nonfarm payrolls rose 165,000 last month, the Labor Department said on Friday."
USBRE9420JR20130504,"Instant View: April nonfarm payrolls up by 165,000",,"Sat May 4, 2013 12:53am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-instant-idUSBRE9420JR20130504,2,"March's payrolls were raised to 138,000, 50,000 more jobs than previously reported, and February's job count was revised up to 332,000, the largest since May 2010."
USBRE9420JR20130504,"Instant View: April nonfarm payrolls up by 165,000",,"Sat May 4, 2013 12:53am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-instant-idUSBRE9420JR20130504,3,"Economists polled by Reuters had expected April payrolls to rise 145,000 and the unemployment rate to hold steady at 7.6 percent."
USBRE9420JR20130504,"Instant View: April nonfarm payrolls up by 165,000",,"Sat May 4, 2013 12:53am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-instant-idUSBRE9420JR20130504,4,"The drop in the unemployment rate last month reflected an increase in employment, rather than people leaving the workforce."
USBRE9420JR20130504,"Instant View: April nonfarm payrolls up by 165,000",,"Sat May 4, 2013 12:53am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-instant-idUSBRE9420JR20130504,5,"COMMENTS: ANDREW GRANTHAM, ECONOMIST, CIBC WORLD MARKETS ECONOMICS, TORONTO: ""After a slow build up in terms of a disappointing ADP survey and some of the survey evidence seen over the past week, non-farm payrolls managed a significant upside surprise, not just in terms of the April figure but also upward revisions to previous months."
USBRE9420JR20130504,"Instant View: April nonfarm payrolls up by 165,000",,"Sat May 4, 2013 12:53am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-instant-idUSBRE9420JR20130504,6,"""Overall, a strong set of numbers which will reassure markets on that the U.S. economy is not as weak as it may have seemed given some of the earlier data, although it may not be strong enough on its own to see renewed talk of tapering QE."""
USBRE9420JR20130504,"Instant View: April nonfarm payrolls up by 165,000",,"Sat May 4, 2013 12:53am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-instant-idUSBRE9420JR20130504,7,"DARRELL CRONK, REGIONAL CHIEF INVESTMENT OFFICER FOR WELLS FARGO PRIVATE BANK IN NEW YORK: ""That was a strikingly good report, every piece of that."
USBRE9420JR20130504,"Instant View: April nonfarm payrolls up by 165,000",,"Sat May 4, 2013 12:53am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-instant-idUSBRE9420JR20130504,8,"Obviously the number for April was only slightly above consensus but the revisions for March and February were quite frankly stunning, those were really nice revisions."
USBRE9420JR20130504,"Instant View: April nonfarm payrolls up by 165,000",,"Sat May 4, 2013 12:53am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-instant-idUSBRE9420JR20130504,9,To me the bones of the data are looking really good right now.
USBRE9420JR20130504,"Instant View: April nonfarm payrolls up by 165,000",,"Sat May 4, 2013 12:53am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-instant-idUSBRE9420JR20130504,10,"""This is the type of data that people then begin to look through some of the noise that is in the ISM data, or the PMI data, some of that type of stuff."
USBRE9420JR20130504,"Instant View: April nonfarm payrolls up by 165,000",,"Sat May 4, 2013 12:53am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-instant-idUSBRE9420JR20130504,11,"When the labor markets are firming up, they feel better about that."""
USBRE9420JR20130504,"Instant View: April nonfarm payrolls up by 165,000",,"Sat May 4, 2013 12:53am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-instant-idUSBRE9420JR20130504,12,"CAM ALBRIGHT, DIRECTOR OF ASSET ALLOCATION, WILMINGTON TRUST INVESTMENT ADVISORS, WILMINGTON, DELAWARE: ""The April numbers were clearly better than expectations, and the fairly large dip we saw in march was largely erased."
USBRE9420JR20130504,"Instant View: April nonfarm payrolls up by 165,000",,"Sat May 4, 2013 12:53am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-instant-idUSBRE9420JR20130504,13,"""This will probably give the (equity) market at least a near-term boost, particularly given the revisions that we saw."""
USBRE9420JR20130504,"Instant View: April nonfarm payrolls up by 165,000",,"Sat May 4, 2013 12:53am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-instant-idUSBRE9420JR20130504,14,"JAMES BARNES, SENIOR FIXED INCOME PORTFOLIO MANAGER, NATIONAL PENN INVESTORS TRUST CO., WYOMISSING, PENNSYLVANIA: ""These are pretty numbers along with the revisions."
USBRE9420JR20130504,"Instant View: April nonfarm payrolls up by 165,000",,"Sat May 4, 2013 12:53am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-instant-idUSBRE9420JR20130504,15,The big slowdown people had been expecting might not be as severe as they had thought.
USBRE9420JR20130504,"Instant View: April nonfarm payrolls up by 165,000",,"Sat May 4, 2013 12:53am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-instant-idUSBRE9420JR20130504,16,The bond market is selling off on this report.
USBRE9420JR20130504,"Instant View: April nonfarm payrolls up by 165,000",,"Sat May 4, 2013 12:53am EDT",http://www.reuters.com/article/2013/05/04/us-usa-economy-instant-idUSBRE9420JR20130504,17,"This is a type of sell-off that could build momentum throughout the day."""
